22:47:39.822 -> ID  DLC   DATA    
22:47:39.822 -> 540 8 2 0 0 3 11 0 2 62
22:47:39.857 -> 541 8 2 0 0 0 0 0 FF FF
22:47:39.890 -> 450 8 0 0 0 0 0 0 B 0
22:47:39.923 -> 540 8 4 0 0 0 0 0 C 0
22:47:39.957 -> 540 8 6 0 0 0 0 0 0 0
22:47:39.957 -> 450 8 0 0 0 0 0 0 B 0
22:47:39.990 -> 550 8 10 0 0 0 0 0 0 D0
22:47:40.023 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.056 -> 540 8 4 0 0 0 0 0 C 0
22:47:40.056 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.089 -> 550 8 10 0 0 0 0 0 0 50
22:47:40.123 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.156 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.189 -> 450 8 0 0 0 0 0 0 B 0
22:47:40.189 -> 550 8 10 0 0 0 0 0 0 90
22:47:40.222 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.255 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.289 -> 450 8 0 0 0 0 0 0 B 0
22:47:40.289 -> 550 8 10 0 0 0 0 0 0 D0
22:47:40.323 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.356 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.389 -> 550 8 10 0 0 0 0 0 0 50
22:47:40.422 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.422 -> 540 8 4 0 0 0 0 0 C 0
22:47:40.455 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.489 -> 550 8 10 0 0 0 0 0 0 90
22:47:40.522 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.555 -> 540 8 4 0 0 0 0 0 C 0
22:47:40.555 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.590 -> 550 8 10 0 0 0 0 0 0 D0
22:47:40.622 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.655 -> 540 8 4 0 0 0 0 0 C 0
22:47:40.655 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.711 -> 550 8 10 0 0 0 0 0 0 50
22:47:40.711 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.759 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.759 -> 450 8 0 0 0 0 0 0 B 0
22:47:40.790 -> 550 8 10 0 0 0 0 0 0 90
22:47:40.821 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.854 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.888 -> 450 8 0 0 0 0 0 0 B 0
22:47:40.888 -> 550 8 10 0 0 0 0 0 0 D0
22:47:40.956 -> 540 8 2 0 0 3 11 0 2 62
22:47:40.956 -> 540 8 6 0 0 0 0 0 0 0
22:47:40.998 -> 450 8 0 0 0 0 0 0 B 0
22:47:40.998 -> 550 8 10 0 0 0 0 0 0 50
22:47:41.028 -> 541 8 2 0 0 0 0 0 FF FF
22:47:41.059 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.092 -> 550 8 10 0 0 0 0 0 0 90
22:47:41.126 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.126 -> 540 8 4 0 0 0 0 0 D 0
22:47:41.159 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.214 -> 550 8 10 0 0 0 0 0 0 D0
22:47:41.214 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.268 -> 540 8 4 0 0 0 0 0 C 0
22:47:41.268 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.295 -> 550 8 10 0 0 0 0 0 0 50
22:47:41.325 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.359 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.359 -> 450 8 0 0 0 0 0 0 B 0
22:47:41.417 -> 550 8 10 0 0 0 0 0 0 90
22:47:41.417 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.441 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.463 -> 450 8 0 0 0 0 0 0 B 0
22:47:41.494 -> 550 8 10 0 0 0 0 0 0 D0
22:47:41.527 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.560 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.593 -> 450 8 0 0 0 0 0 0 B 0
22:47:41.593 -> 550 8 10 0 0 0 0 0 0 50
22:47:41.626 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.660 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.706 -> 550 8 10 0 0 0 0 0 0 90
22:47:41.706 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.754 -> 540 8 4 0 0 0 0 0 C 0
22:47:41.754 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.798 -> 550 8 10 0 0 0 0 0 0 D0
22:47:41.825 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.858 -> 540 8 4 0 0 0 0 0 C 0
22:47:41.858 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.891 -> 550 8 10 0 0 0 0 0 0 50
22:47:41.925 -> 540 8 2 0 0 3 11 0 2 62
22:47:41.958 -> 540 8 6 0 0 0 0 0 0 0
22:47:41.958 -> 450 8 0 0 0 0 0 0 B 0
22:47:41.991 -> 550 8 10 0 0 0 0 0 0 90
22:47:42.025 -> 540 8 2 0 0 3 11 0 2 62
22:47:42.073 -> 540 8 6 0 0 0 0 0 0 0
22:47:42.073 -> 450 8 0 0 0 0 0 0 B 0
22:47:42.117 -> 550 8 10 0 0 0 0 0 0 D0
22:47:42.117 -> 540 8 2 0 0 3 11 0 2 62
22:47:42.139 -> 540 8 6 0 0 0 0 0 0 0
22:47:42.192 -> 450 8 0 0 0 0 0 0 B 0
22:47:42.192 -> 550 8 10 0 0 0 0 0 0 50
22:47:42.225 -> 540 8 2 0 0 3 11 0 2 62
22:47:42.258 -> 540 8 6 0 0 0 0 0 0 0
22:47:42.291 -> 550 8 10 0 0 0 0 0 0 90
22:47:42.324 -> 540 8 2 0 0 3 11 0 2 62
22:47:42.324 -> 540 8 4 0 0 0 0 0 C 0
