22:38:18.066 -> ID  DLC   DATA    
22:38:18.066 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.099 -> 550 8 10 0 0 0 0 0 0 B0
22:38:18.132 -> 540 8 2 0 0 1 11 0 1 D7
22:38:18.165 -> 541 8 2 0 0 0 0 0 FF FF
22:38:18.199 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.199 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.232 -> 550 8 10 0 0 0 0 0 0 D0
22:38:18.265 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.298 -> 540 8 4 0 0 0 0 0 0 0
22:38:18.298 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.331 -> 550 8 10 0 0 0 0 0 0 50
22:38:18.364 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.398 -> 540 8 4 0 0 0 0 0 0 0
22:38:18.398 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.431 -> 550 8 10 0 0 0 0 0 0 90
22:38:18.464 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.497 -> 540 8 4 0 0 0 0 0 0 0
22:38:18.530 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.530 -> 550 8 10 0 0 0 0 0 0 D0
22:38:18.563 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.596 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.629 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.629 -> 550 8 10 0 0 0 0 0 0 50
22:38:18.663 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.696 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.730 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.730 -> 550 8 10 0 0 0 0 0 0 90
22:38:18.764 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.796 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.875 -> 550 8 10 0 0 0 0 0 0 D0
22:38:18.875 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.875 -> 540 8 2 0 0 1 11 0 1 D7
22:38:18.898 -> 540 8 6 0 0 0 0 0 0 0
22:38:18.928 -> 550 8 10 0 0 0 0 0 0 50
22:38:18.961 -> 450 8 0 0 0 0 0 0 B 0
22:38:18.961 -> 540 8 2 0 0 1 11 0 1 D7
22:38:18.995 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.028 -> 550 8 10 0 0 0 0 0 0 90
22:38:19.061 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.094 -> 541 8 2 0 0 0 0 0 FF FF
22:38:19.094 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.128 -> 550 8 10 0 0 0 0 0 0 D0
22:38:19.161 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.194 -> 540 8 4 0 0 0 0 0 0 0
22:38:19.228 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.228 -> 550 8 10 0 0 0 0 0 0 50
22:38:19.313 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.313 -> 540 8 4 0 0 0 0 0 0 0
22:38:19.313 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.337 -> 550 8 10 0 0 0 0 0 0 90
22:38:19.361 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.394 -> 540 8 4 0 0 0 0 0 0 0
22:38:19.427 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.427 -> 550 8 10 0 0 0 0 0 0 D0
22:38:19.461 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.494 -> 540 8 4 0 0 0 0 0 0 0
22:38:19.527 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.527 -> 550 8 10 0 0 0 0 0 0 50
22:38:19.560 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.593 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.626 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.659 -> 550 8 10 0 0 0 0 0 0 90
22:38:19.659 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.692 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.726 -> 550 8 10 0 0 0 0 0 0 D0
22:38:19.759 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.759 -> 540 8 2 0 0 1 11 0 1 D7
22:38:19.792 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.825 -> 550 8 10 0 0 0 0 0 0 50
22:38:19.858 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.891 -> 540 8 2 0 0 1 11 0 1 D7
22:38:19.891 -> 540 8 6 0 0 0 0 0 0 0
22:38:19.925 -> 550 8 10 0 0 0 0 0 0 90
22:38:19.958 -> 450 8 0 0 0 0 0 0 B 0
22:38:19.991 -> 541 8 2 0 0 0 0 0 FF FF
22:38:20.024 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.024 -> 550 8 10 0 0 0 0 0 0 D0
22:38:20.057 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.092 -> 540 8 4 0 0 0 0 0 0 0
22:38:20.092 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.125 -> 550 8 10 0 0 0 0 0 0 50
22:38:20.158 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.192 -> 540 8 4 0 0 0 0 0 0 0
22:38:20.226 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.226 -> 550 8 10 0 0 0 0 0 0 90
22:38:20.258 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.291 -> 540 8 4 0 0 0 0 0 0 0
22:38:20.325 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.325 -> 550 8 10 0 0 0 0 0 0 D0
22:38:20.358 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.391 -> 540 8 4 0 0 0 0 0 0 0
22:38:20.425 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.425 -> 550 8 10 0 0 0 0 0 0 50
22:38:20.458 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.493 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.550 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.550 -> 550 8 10 0 0 0 0 0 0 90
22:38:20.596 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.596 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.626 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.659 -> 550 8 10 0 0 0 0 0 0 D0
22:38:20.659 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.692 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.725 -> 550 8 10 0 0 0 0 0 0 50
22:38:20.759 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.792 -> 540 8 2 0 0 1 11 0 1 D7
22:38:20.792 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.825 -> 550 8 10 0 0 0 0 0 0 90
22:38:20.858 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.891 -> 540 8 2 0 0 1 11 0 1 D7
22:38:20.891 -> 540 8 6 0 0 0 0 0 0 0
22:38:20.924 -> 550 8 10 0 0 0 0 0 0 D0
22:38:20.958 -> 450 8 0 0 0 0 0 0 B 0
22:38:20.991 -> 541 8 2 0 0 0 0 0 FF FF
22:38:21.024 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.024 -> 550 8 10 0 0 0 0 0 0 50
22:38:21.057 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.090 -> 540 8 4 0 0 0 0 0 0 0
22:38:21.123 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.123 -> 550 8 10 0 0 0 0 0 0 90
22:38:21.156 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.189 -> 540 8 4 0 0 0 0 0 0 0
22:38:21.222 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.256 -> 550 8 10 0 0 0 0 0 0 D0
22:38:21.256 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.289 -> 540 8 4 0 0 0 0 0 0 0
22:38:21.322 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.355 -> 550 8 10 0 0 0 0 0 0 50
22:38:21.355 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.388 -> 540 8 4 0 0 0 0 0 0 0
22:38:21.421 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.454 -> 550 8 10 0 0 0 0 0 0 90
22:38:21.454 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.487 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.521 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.555 -> 550 8 10 0 0 0 0 0 0 D0
22:38:21.555 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.587 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.621 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.654 -> 550 8 10 0 0 0 0 0 0 50
22:38:21.687 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.687 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.721 -> 550 8 10 0 0 0 0 0 0 90
22:38:21.754 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.787 -> 540 8 2 0 0 1 11 0 1 D7
22:38:21.787 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.820 -> 550 8 10 0 0 0 0 0 0 D0
22:38:21.855 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.887 -> 540 8 2 0 0 1 11 0 1 D7
22:38:21.921 -> 540 8 6 0 0 0 0 0 0 0
22:38:21.921 -> 550 8 10 0 0 0 0 0 0 50
22:38:21.973 -> 450 8 0 0 0 0 0 0 B 0
22:38:21.973 -> 540 8 4 0 0 0 0 0 0 0
22:38:22.011 -> 540 8 6 0 0 0 0 0 0 0
22:38:22.027 -> 550 8 10 0 0 0 0 0 0 90
22:38:22.055 -> 450 8 0 0 0 0 0 0 B 0
22:38:22.088 -> 540 8 4 0 0 0 0 0 0 0
22:38:22.122 -> 540 8 6 0 0 0 0 0 0 0
