Time  ID DLC    DATA    
22:46:00.761 -> 450 8 0 0 0 0 0 0 B 0
22:46:00.861 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.060 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.162 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.266 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.367 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.673 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.772 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.867 -> 450 8 0 0 0 0 0 0 B 0
22:46:01.965 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.064 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.362 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.461 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.580 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.674 -> 450 8 0 0 0 0 0 0 B 0
22:46:02.772 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.058 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.157 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.257 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.356 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.489 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.522 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.781 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.856 -> 450 8 0 0 0 0 0 0 B 0
22:46:03.967 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.088 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.353 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.452 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.552 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.684 -> 450 8 0 0 0 0 0 0 B 0
22:46:04.784 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.049 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.182 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.283 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.361 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.482 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.746 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.880 -> 450 8 0 0 0 0 0 0 B 0
22:46:05.987 -> 450 8 0 0 0 0 0 0 B 0
